lcode,ldesc,mcode,mdesc,scode,sdesc,code
18,"수송장비, 동물용 장비",01,육상 차량,09,"자동차, 승용차",180109
18,"수송장비, 동물용 장비",01,육상 차량,11,"철도 차량, 기차, 트램(선로용 차량)",180111
18,"수송장비, 동물용 장비",01,육상 차량,12,기관차,180112
18,"수송장비, 동물용 장비",01,육상 차량,14,기타 다른 육상 차량,180114
18,"수송장비, 동물용 장비",01,육상 차량,15,"로드롤러(도로를 다지는 차량), 건설용 차량(기계), 건설중장비",180115
18,"수송장비, 동물용 장비",01,육상 차량,16,"리프트, 리프트 트럭",180116
18,"수송장비, 동물용 장비",01,육상 차량,17,"터보건(썰매의 한 종류), 썰매, 기타 다른 설원용 탈 것, 자체 추진식 설원용 기계",180117
18,"수송장비, 동물용 장비",01,육상 차량,18,"카라반, 이동 주택차",180118
18,"수송장비, 동물용 장비",01,육상 차량,19,"유모차, 캐디카트(골프채 나르는 수레), 스쿠터(핸들 바가 있거나 없는), 슈퍼마켓 손수레",180119
18,"수송장비, 동물용 장비",01,육상 차량,20,휠체어,180120
18,"수송장비, 동물용 장비",01,육상 차량,21,"차량용 타이어, 타이어 자국, 스노우 체인, 바퀴가 있거나 없는 차축, 핸들, 냉각 장치, 배기 장치, 충격 흡수장치 [Note]다른 류 및 중분류로 분류되지 않는 차량의 모든 다른 부품 포함",180121
18,"수송장비, 동물용 장비",01,육상 차량,23,도안화(양식화)된 육상차량,180123
18,"수송장비, 동물용 장비",01,육상 차량,25,"18-3 및 18-5로 분류되지 않는 기타 다른 수송 장비[Note](a) 케이블 카, 스키리프트를 포함(b) 에스컬레이터(07-03-15), 컨베이어 벨트(15-01-07) 제외",180125
18,"수송장비, 동물용 장비",02,동물용구,01,말편자(굽)[Note]말편자 모양의 자석을 포함,180201
18,"수송장비, 동물용 장비",02,동물용구,07,말 용구 (18-02-01 제외),180207
18,"수송장비, 동물용 장비",02,동물용구,09,"등자(말안장 안쪽에 달린 U자형 고리), 박차(승마구두에 박힌 금속구)",180209
18,"수송장비, 동물용 장비",02,동물용구,11,마구,180211
18,"수송장비, 동물용 장비",02,동물용구,13,안장,180213
18,"수송장비, 동물용 장비",02,동물용구,15,"채찍, 수렵용 말채찍",180215
18,"수송장비, 동물용 장비",02,동물용구,17,개 및 고양이 용구,180217
18,"수송장비, 동물용 장비",02,동물용구,18,개 및 고양이의 목걸이 및 사슬(밧줄),180218
18,"수송장비, 동물용 장비",02,동물용구,25,기타 다른 동물용구,180225
18,"수송장비, 동물용 장비",03,수중 및 수륙양용 운송구,01,"조정용 보트, 카누, 곤돌라, 소형 보트, 카약",180301
18,"수송장비, 동물용 장비",03,수중 및 수륙양용 운송구,02,"범선, 윈드 서핑용 보드",180302
18,"수송장비, 동물용 장비",03,수중 및 수륙양용 운송구,03,"바이킹선, 갤리선, 하나의 사각형 돛이(돛대로부터 가로로 매달려 활대에 설치된) 달린 배",180303
18,"수송장비, 동물용 장비",03,수중 및 수륙양용 운송구,05,"옛날 범선(눈에 띄는 현호와, 배의 앞·뒤에 높이 솟은 선루를 가진 배)",180305
18,"수송장비, 동물용 장비",03,수중 및 수륙양용 운송구,07,"길고 가느다란 몸체를 지닌 큰 범선, 쾌속선",180307
18,"수송장비, 동물용 장비",03,수중 및 수륙양용 운송구,09,기타 범선,180309
18,"수송장비, 동물용 장비",03,수중 및 수륙양용 운송구,10,"윈드 서핑용 보드, 서핑 보드",180310
18,"수송장비, 동물용 장비",03,수중 및 수륙양용 운송구,13,혼합 함선(돛과 증기를 모두 사용하는 배),180313
18,"수송장비, 동물용 장비",03,수중 및 수륙양용 운송구,14,모터 보트 및 함선,180314
18,"수송장비, 동물용 장비",03,수중 및 수륙양용 운송구,15,"정기선(여객, 화물)",180315
18,"수송장비, 동물용 장비",03,수중 및 수륙양용 운송구,16,잠수함,180316
18,"수송장비, 동물용 장비",03,수중 및 수륙양용 운송구,17,"기타 모터 선박, 저인망어선, 예인선[Note]바지선(모터 여부 무관)",180317
18,"수송장비, 동물용 장비",03,수중 및 수륙양용 운송구,18,배의 굴뚝,180318
18,"수송장비, 동물용 장비",03,수중 및 수륙양용 운송구,19,"전투함(항공모함, 구축함, 초계함 등 현대식 전투함)",180319
18,"수송장비, 동물용 장비",03,수중 및 수륙양용 운송구,21,"돛, 포문, 노[Note] 다른 대, 중, 세분류로 분류되지 않는 보트의 다른 일부를 포함",180321
18,"수송장비, 동물용 장비",03,수중 및 수륙양용 운송구,23,상상의 배 또는 도안화(양식화)된 배,180323
18,"수송장비, 동물용 장비",03,수중 및 수륙양용 운송구,25,"기타 다른 수중용 운송 수단[Note]부선거(수상 배건조대), 수륙양용차, 에어쿠션정 포함",180325
18,"수송장비, 동물용 장비",04,"닻, 부표, 구명대(조끼)",01,"닻, 부표, 구명대(조끼)",180401
18,"수송장비, 동물용 장비",04,"닻, 부표, 구명대(조끼)",02,닻,180402
18,"수송장비, 동물용 장비",04,"닻, 부표, 구명대(조끼)",03,교차된 닻,180403
18,"수송장비, 동물용 장비",04,"닻, 부표, 구명대(조끼)",11,"부표, 구명대(조끼)",180411
18,"수송장비, 동물용 장비",05,항공 또는 우주 수송 기구,01,"비행기, 헬리콥터[Note]①항공기의 일부 포함(꼬리, 날개, 조정석 등)②항공기용 프로펠라(15-01-13) 제외",180501
18,"수송장비, 동물용 장비",05,항공 또는 우주 수송 기구,03,도안화(양식화)된 비행기,180503
18,"수송장비, 동물용 장비",05,항공 또는 우주 수송 기구,05,기타 항공 수송 기구,180505
18,"수송장비, 동물용 장비",05,항공 또는 우주 수송 기구,06,"열기구, 계류 기구, 비행선",180506
18,"수송장비, 동물용 장비",05,항공 또는 우주 수송 기구,07,"연, 삼각 날개 글라이더",180507
18,"수송장비, 동물용 장비",05,항공 또는 우주 수송 기구,08,낙하산,180508
18,"수송장비, 동물용 장비",05,항공 또는 우주 수송 기구,10,"우주 로켓 및 캡슐, 인공 위성",180510
18,"수송장비, 동물용 장비",07,교통 신호 및 이정표,01,도로 또는 철도 선로용 교통 신호,180701
18,"수송장비, 동물용 장비",07,교통 신호 및 이정표,09,"방향 지시판 또는 지시 기둥, 거리명(번지) 및 번호판, 사업 또는 기업명판",180709
18,"수송장비, 동물용 장비",07,교통 신호 및 이정표,11,도로 또는 철도 선로용 교통 신호등,180711
18,"수송장비, 동물용 장비",07,교통 신호 및 이정표,13,마일스톤,180713
18,"수송장비, 동물용 장비",07,교통 신호 및 이정표,19,수기 신호,180719
18,"수송장비, 동물용 장비",07,교통 신호 및 이정표,20,기타 다른 도로 또는 철도 선로용 교통 신호,180720
18,"수송장비, 동물용 장비",07,교통 신호 및 이정표,22,수중 또는 공중용 교통 신호,180722
18,"수송장비, 동물용 장비",07,교통 신호 및 이정표,23,신호 부표,180723
18,"수송장비, 동물용 장비",07,교통 신호 및 이정표,25,기타 다른 수중 또는 공중용 교통 신호,180725
19,"포장용 용기, 각종 잡다한 제품",01,대형 용기[Note](19-09)로 분류되는 용기는 포함하지 않음,01,"대형 원통형 또는 타원형 용기 (탱크, 산소 탱크, 가스통, 배럴)",190101
19,"포장용 용기, 각종 잡다한 제품",01,대형 용기[Note](19-09)로 분류되는 용기는 포함하지 않음,03,"대형 비원통형 또는 비타원형 용기((수송용) 포장 케이스, (물품 운송용 대형 나무) 상자, 광차(석탄 담는 그릇))",190103
19,"포장용 용기, 각종 잡다한 제품",01,대형 용기[Note](19-09)로 분류되는 용기는 포함하지 않음,04,"원통형 깡통, 양동이, 물뿌리개[Note]용접 밀폐 깡통(19-03-01 또는 19-03-03) 제외",190104
19,"포장용 용기, 각종 잡다한 제품",01,대형 용기[Note](19-09)로 분류되는 용기는 포함하지 않음,05,수평으로 놓여있는 배럴(가운데 배가 불룩한 통),190105
19,"포장용 용기, 각종 잡다한 제품",01,대형 용기[Note](19-09)로 분류되는 용기는 포함하지 않음,06,수직으로 놓여있는 배럴(가운데 배가 불룩한 통),190106
19,"포장용 용기, 각종 잡다한 제품",01,대형 용기[Note](19-09)로 분류되는 용기는 포함하지 않음,07,전면에서 보이는 배럴(가운데 배가 불룩한 통),190107
19,"포장용 용기, 각종 잡다한 제품",01,대형 용기[Note](19-09)로 분류되는 용기는 포함하지 않음,08,"(액체 저장용)대형통, 나무통, 우유저장용기",190108
19,"포장용 용기, 각종 잡다한 제품",01,대형 용기[Note](19-09)로 분류되는 용기는 포함하지 않음,11,상품 운송용 대형 자루(쌕),190111
19,"포장용 용기, 각종 잡다한 제품",01,대형 용기[Note](19-09)로 분류되는 용기는 포함하지 않음,12,"바구니, 등에 메는(지는) 바구니, 병 운반 상자(bottle crate)",190112
19,"포장용 용기, 각종 잡다한 제품",01,대형 용기[Note](19-09)로 분류되는 용기는 포함하지 않음,25,기타 다른 대형 용기,190125
19,"포장용 용기, 각종 잡다한 제품",03,"소형 용기[Note](11-03), (19-07), (19-09) 또는 (19-11)로 분류되는 용기는 포함하지 않음",01,"소형 원통형 또는 타원형 용기(환약 또는 립스틱용 튜브, 화장용 크림 병, 통조림 깡통, 단지)",190301
19,"포장용 용기, 각종 잡다한 제품",03,"소형 용기[Note](11-03), (19-07), (19-09) 또는 (19-11)로 분류되는 용기는 포함하지 않음",03,소형의 비원통형 용기,190303
19,"포장용 용기, 각종 잡다한 제품",03,"소형 용기[Note](11-03), (19-07), (19-09) 또는 (19-11)로 분류되는 용기는 포함하지 않음",04,우체통,190304
19,"포장용 용기, 각종 잡다한 제품",03,"소형 용기[Note](11-03), (19-07), (19-09) 또는 (19-11)로 분류되는 용기는 포함하지 않음",05,(보통 1회분의 액체?가루가 든 포장용) 봉지,190305
19,"포장용 용기, 각종 잡다한 제품",03,"소형 용기[Note](11-03), (19-07), (19-09) 또는 (19-11)로 분류되는 용기는 포함하지 않음",06,커피 포드 또는 차 포드,190306
19,"포장용 용기, 각종 잡다한 제품",03,"소형 용기[Note](11-03), (19-07), (19-09) 또는 (19-11)로 분류되는 용기는 포함하지 않음",08,"돼지저금통, 저금통",190308
19,"포장용 용기, 각종 잡다한 제품",03,"소형 용기[Note](11-03), (19-07), (19-09) 또는 (19-11)로 분류되는 용기는 포함하지 않음",09,소형의 열린 용기,190309
19,"포장용 용기, 각종 잡다한 제품",03,"소형 용기[Note](11-03), (19-07), (19-09) 또는 (19-11)로 분류되는 용기는 포함하지 않음",15,포장지와 함께 있는 튜브 또는 병,190315
19,"포장용 용기, 각종 잡다한 제품",03,"소형 용기[Note](11-03), (19-07), (19-09) 또는 (19-11)로 분류되는 용기는 포함하지 않음",21,한쪽끝이 죄어진 튜브,190321
19,"포장용 용기, 각종 잡다한 제품",03,"소형 용기[Note](11-03), (19-07), (19-09) 또는 (19-11)로 분류되는 용기는 포함하지 않음",24,소형용기 조립용 종이 또는 카드,190324
19,"포장용 용기, 각종 잡다한 제품",03,"소형 용기[Note](11-03), (19-07), (19-09) 또는 (19-11)로 분류되는 용기는 포함하지 않음",25,기타 다른 소형 용기,190325
19,"포장용 용기, 각종 잡다한 제품",07,"병, 휴대용기",01,횡단면이 원형 또는 타원형인 병 또는 휴대용기,190701
19,"포장용 용기, 각종 잡다한 제품",07,"병, 휴대용기",02,횡단면이 비원형 또는 비 타원형인 병 또는 휴대용기,190702
19,"포장용 용기, 각종 잡다한 제품",07,"병, 휴대용기",06,"사물(인간 및 그 일부, 동물 및 그 일부, 무생물 포함)의 형상을 가진 병 또는 휴대용기",190706
19,"포장용 용기, 각종 잡다한 제품",07,"병, 휴대용기",07,손잡이가 있는 병 또는 휴대용기,190707
19,"포장용 용기, 각종 잡다한 제품",07,"병, 휴대용기",09,가느다란 병 또는 휴대용기,190709
19,"포장용 용기, 각종 잡다한 제품",07,"병, 휴대용기",10,땅딸막한 병 또는 휴대용기,190710
19,"포장용 용기, 각종 잡다한 제품",07,"병, 휴대용기",12,목이 없는 병 또는 휴대용기,190712
19,"포장용 용기, 각종 잡다한 제품",07,"병, 휴대용기",13,경사지거나 수평 목을 가지는 병 또는 휴대용기,190713
19,"포장용 용기, 각종 잡다한 제품",07,"병, 휴대용기",16,측면이 안으로 굽은 병 또는 휴대용기,190716
19,"포장용 용기, 각종 잡다한 제품",07,"병, 휴대용기",17,밖으로 삐져 나오거나 둥근 옆면을 가진 병 또는 휴대용기,190717
19,"포장용 용기, 각종 잡다한 제품",07,"병, 휴대용기",20,원뿔형 병 또는 휴대용기,190720
19,"포장용 용기, 각종 잡다한 제품",07,"병, 휴대용기",22,"수직, 수평 또는 다른 방향으로 골이 져 있는 병 또는 휴대용기",190722
19,"포장용 용기, 각종 잡다한 제품",07,"병, 휴대용기",23,골이 진 형태 이외의 높고 낮은 돋을 새김이 있는 병 또는 휴대용기,190723
19,"포장용 용기, 각종 잡다한 제품",07,"병, 휴대용기",24,잔가지로 짜여진 상자(케이스)내 놓인 병 또는 휴대용기,190724
